"uri","additional name","constituency > label","family name","full name","gender","given name","home page","home page > uri","label","party","twitter"
"http://data.parliament.uk/members/1612","Howard",,"Archer","Lord Archer of Weston-Super-Mare","Male","Jeffrey","site","http://www.jeffreyarcher.co.uk/site/","Biography information for Lord Archer of Weston-Super-Mare",,"https://twitter.com/Jeffrey_Archer"
"http://data.parliament.uk/members/741","Kingsley",,"Archer","Lord Archer of Sandwell","Male","Peter",,,"Biography information for Lord Archer of Sandwell",,
"http://data.parliament.uk/members/3032","John",,"Archere","Earl of Amherst","Male","Jeffery",,,"Biography information for Earl of Amherst",,
"http://data.parliament.uk/members/2985","Cowburn",,"Ardwick","Lord Ardwick","Male","John",,,"Biography information for Lord Ardwick",,
"http://data.parliament.uk/members/4362","John Comport","Charnwood","Argar","Edward Argar","Male","Edward",,,"Biography information for Edward Argar","Conservative",
"http://data.parliament.uk/members/4387",,"Dumfries and Galloway","Arkless","Richard Arkless","Male","Richard","www.richardarkless.scot","http://www.richardarkless.scot/","Biography information for Richard Arkless","Scottish National Party","https://twitter.com/arklessrichard"
"http://data.parliament.uk/members/968",,"North West Durham","Armstrong","Ernest Armstrong","Male","Ernest",,,"Biography information for Ernest Armstrong","Labour",
"http://data.parliament.uk/members/4150",,,"Armstrong","Baroness Armstrong of Hill Top","Female","Hilary","www.hilaryarmstrong.com","http://www.hilaryarmstrong.com","Biography information for Baroness Armstrong of Hill Top",,
"http://data.parliament.uk/members/3434","Temple",,"Armstrong","Lord Armstrong of Ilminster","Male","Robert",,,"Biography information for Lord Armstrong of Ilminster",,
"http://data.parliament.uk/members/3150",,,"Armstrong-Jones","Earl of Snowdon","Male","Antony",,,"Biography information for Earl of Snowdon",,
"http://data.parliament.uk/members/1205","Arnold","Gravesham","Arnold","Mr Jacques Arnold","Male","Jacques",,,"Biography information for Mr Jacques Arnold","Conservative",
"http://data.parliament.uk/members/973","Richard","Hazel Grove","Arnold","Sir Thomas Arnold","Male","Thomas",,,"Biography information for Sir Thomas Arnold","Conservative",
"http://data.parliament.uk/members/2607","Mark",,"Arthur","Lord Glenarthur","Male","Simon",,,"Biography information for Lord Glenarthur",,
"http://data.parliament.uk/members/742","Glynn","North West Leicestershire","Ashby","David Ashby","Male","David",,,"Biography information for David Ashby","Conservative",
"http://data.parliament.uk/members/3028",,,"Ashby","Lord Ashby","Male","Eric",,,"Biography information for Lord Ashby",,
"http://data.parliament.uk/members/2568",,,"Ashcroft","Lord Ashcroft","Male","Michael","www.lordashcroft.com","http://www.lordashcroft.com/","Biography information for Lord Ashcroft",,"https://twitter.com/LordAshcroft"
"http://data.parliament.uk/members/258",,,"Ashdown","Lord Ashdown of Norton-sub-Hamdon","Male","Jeremy",,,"Biography information for Lord Ashdown of Norton-sub-Hamdon",,
"http://data.parliament.uk/members/971",,,"Ashley","Lord Ashley of Stoke","Male","Jack",,,"Biography information for Lord Ashley of Stoke",,
"http://data.parliament.uk/members/2123",,,"Ashley-Cooper","Earl of Shaftesbury","Male","Anthony",,,"Biography information for Earl of Shaftesbury",,
"http://data.parliament.uk/members/2500",,,"Ashton","Baroness Ashton of Upholland","Female","Catherine",,,"Biography information for Baroness Ashton of Upholland",,
"http://data.parliament.uk/members/358","William","Bassetlaw","Ashton","Mr Joe Ashton","Male","Joseph",,,"Biography information for Mr Joe Ashton","Labour",
"http://data.parliament.uk/members/4247",,,"Ashton","Lord Ashton of Hyde","Male","Thomas",,,"Biography information for Lord Ashton of Hyde",,
"http://data.parliament.uk/members/3436","John",,"Ashton","Lord Ashton of Hyde","Male","Thomas",,,"Biography information for Lord Ashton of Hyde",,
"http://data.parliament.uk/members/4244","Michael Graham","Leicester South","Ashworth","Jonathan Ashworth","Male","Jonathan","www.jonashworth.org","http://www.jonashworth.org/","Biography information for Jonathan Ashworth","Labour (Co-op)","https://twitter.com/JonAshworth"
"http://data.parliament.uk/members/743","Heywood","Wansdyke","Aspinwall","Jack Aspinwall","Male","Jack",,,"Biography information for Jack Aspinwall","Conservative",
"http://data.parliament.uk/members/3178","Edward George",,"Asquith","The Earl of Oxford and Asquith","Male","Julian",,,"Biography information for The Earl of Oxford and Asquith",,
"http://data.parliament.uk/members/4343",,,"Asquith","The Earl of Oxford and Asquith","Male","Raymond",,,"Biography information for The Earl of Oxford and Asquith",,
