"uri","additional name","constituency > label","family name","full name","gender","given name","home page","home page > uri","label","party","twitter"
"http://data.parliament.uk/members/1264","Edward","Vale of Glamorgan","Sweeney","Walter Sweeney","Male","Walter",,,"Biography information for Walter Sweeney","Conservative",
"http://data.parliament.uk/members/628","Ramsay","North Tayside","Swinney","Mr John Swinney","Male","John",,,"Biography information for Mr John Swinney","Scottish National Party",
"http://data.parliament.uk/members/1513","Kate","East Dunbartonshire","Swinson","Jo Swinson","Female","Joanne","www.joswinson.org.uk","http://www.joswinson.org.uk","Biography information for Jo Swinson","Liberal Democrat","https://twitter.com/joswinson"
"http://data.parliament.uk/members/1408","George William","East Devon","Swire","Sir Hugo Swire","Male","Hugo","www.hugoswire.org.uk","http://www.hugoswire.org.uk","Biography information for Sir Hugo Swire","Conservative","https://twitter.com/HugoSwire"
"http://data.parliament.uk/members/1218","David","Scarborough","Sykes","Mr John Sykes","Male","John",,,"Biography information for Mr John Sykes","Conservative",
"http://data.parliament.uk/members/2810","Whitefield",,"Sykes","The Lord Bishop of Ely","Male","Stephen",,,"Biography information for The Lord Bishop of Ely",,
"http://data.parliament.uk/members/2233","Conway",,"Symons","Baroness Symons of Vernham Dean","Female","Elizabeth",,,"Biography information for Baroness Symons of Vernham Dean",,
"http://data.parliament.uk/members/245","Andrew Raymond","Poole","Syms","Sir Robert Syms","Male","Robert",,,"Biography information for Sir Robert Syms","Conservative","https://twitter.com/robertsymsMP"
"http://data.parliament.uk/members/1383","Richard","Alyn and Deeside","Tami","Mark Tami","Male","Mark","www.marktami.co.uk","http://www.marktami.co.uk","Biography information for Mark Tami","Labour","https://twitter.com/MarkTamiMP"
"http://data.parliament.uk/members/348","Hannay Bailey","Louth and Horncastle","Tapsell","Sir Peter Tapsell","Male","Peter",,,"Biography information for Sir Peter Tapsell","Conservative",
"http://data.parliament.uk/members/4829","Peter","Ilford South","Tarry","Sam Tarry","Male","Samuel",,,"Biography information for Sam Tarry","Labour",
"http://data.parliament.uk/members/1696",,,"Taverne","Lord Taverne","Male","Dick",,,"Biography information for Lord Taverne",,
"http://data.parliament.uk/members/505","Jean","Stockton South","Taylor","Ms Dari Taylor","Female","Daria","www.daritaylormp.co.uk","http://www.daritaylormp.co.uk","Biography information for Ms Dari Taylor","Labour",
