"uri","date","title","uin"
"http://data.parliament.uk/resources/104858","2011-03-16","Opposition Day: Leader of the Opposition (13th allotted day (S.O. No. 14)) Fuel Prices and the Cost of Living. Question put, That the original words stand part of the Question (S.O. No. 31(2)).","CD:2011-03-16:231"
"http://data.parliament.uk/resources/104859","2011-03-16","Opposition Day: Leader of the Opposition (13th allotted day (S.O. No. 14)) Fuel Prices and the Cost of Living. Question, That the proposed words be there added, put forthwith (S.O.  No. 31).","CD:2011-03-16:232"
"http://data.parliament.uk/resources/104860","2011-03-16","Opp Day: Leader of the Opp (13th allotted day (S.O No. 14)) (resumed) Government’s NHS Reorganisation;That this Hse supports the founding principles of the NHS,urges the Government to halt the implementation of the reorganisation;","CD:2011-03-16:233"
"http://data.parliament.uk/resources/104852","2011-03-15","Scotland Bill: Committee of the whole House (3rd allocated day). New Clause NC3 - brought up and read the first time. Question put, That the Clause be read a second time.","CD:2011-03-15:225"
"http://data.parliament.uk/resources/104853","2011-03-15","Scotland Bill: Committee of the whole House (3rd allocated day). New Clause NC9 -brought up and read the first time. Question put, That the Clause be read a second time.","CD:2011-03-15:226"
"http://data.parliament.uk/resources/104854","2011-03-15","Scotland Bill: Committee of the whole House (3rd allocated day). New Clause NC10 - brought up and read the first time. Question put, That the Clause be read a second time.","CD:2011-03-15:227"
"http://data.parliament.uk/resources/104855","2011-03-15","Scotland Bill: Committee of the whole House (3rd allocated day). New Clause NC11 - brought up and read the first time. Question put, That the Clause be read a second time.","CD:2011-03-15:228"
"http://data.parliament.uk/resources/104856","2011-03-15","Scotland Bill: Cttee of whole House. Chair put following Q. nec. to bring prcdgs. on Cl.24-26, Sched. 3, Cl. 27-29, Sched. 4, Cl. 30-31, Sched. 5, Cl. 32-39, new Clauses, new Sched. and rem. procdgs to a conclusion.","CD:2011-03-15:229"
"http://data.parliament.uk/resources/104849","2011-03-14","Scotland Bill: Committee of the whole House (2nd allocated day):Amendment 58 proposed;Question put, That the Amendment be made;Question accordingly negatived","CD:2011-03-14:222"
"http://data.parliament.uk/resources/104850","2011-03-14","Scotland Bill:(Scottish rate of income tax);Amendment 42 proposed; Question put, That the Amendment be made","CD:2011-03-14:223"
"http://data.parliament.uk/resources/104851","2011-03-14","Scotland Bill;Clause 32 (Borrowing by the Scottish Ministers) Amendment 52 proposed;Question put, That the Amendment be made;Question accordingly negatived","CD:2011-03-14:224"
"http://data.parliament.uk/resources/104848","2011-03-10","Future Inter-Parliamentary Scrutiny of EU Foreign, Defence and Security Policy:That this House pays tribute to the work of the European Security and Defence Assembly and the members of the UK Delegation;","CD:2011-03-10:221"
"http://data.parliament.uk/resources/104846","2011-03-09","Welfare Reform Bill: Second Reading this House declines to give a Second Reading to the Welfare Reform Bill because the proposal of the Universal Credit as it stands creates uncertainty for thousands of people in the United Kingdom;","CD:2011-03-09:219"
"http://data.parliament.uk/resources/104847","2011-03-09","Welfare Reform Bill: Second Reading:That the Bill be now read a second time, put forthwith (Standing Order No. 62(2)).","CD:2011-03-09:220"
"http://data.parliament.uk/resources/104842","2011-03-07","Scotland Bill: The House resolved itself into a Committee (Programme Order, 27 January).Amendment 10 proposed Question put, That the Amendment be made","CD:2011-03-07:215"
"http://data.parliament.uk/resources/104843","2011-03-07","Scotland Bill:Amendment 3 proposed Question put, That the Amendment be made;Question accordingly negatived","CD:2011-03-07:216"
"http://data.parliament.uk/resources/104844","2011-03-07","Scotland Bill:Clause 12 (Insolvency) Question put, That Clause 12 stand part of the Bill.","CD:2011-03-07:217"
"http://data.parliament.uk/resources/104845","2011-03-07","Scotland Bill:Clause 13 (Regulation of the health professions) Question put, That Clause 13 stand part of the Bill.","CD:2011-03-07:218"
"http://data.parliament.uk/resources/104840","2011-03-04","Motion to sit in private:Question put forthwith The Speaker declared that the Question was not decided because fewer than forty Members had taken part in the Division (Standing Order No. 41).","CD:2011-03-04:213"
"http://data.parliament.uk/resources/104841","2011-03-04","Motion: That the Further and Higher Education (Access) Bill be now read a second time.","CD:2011-03-04:214"
"http://data.parliament.uk/resources/104839","2011-02-17","Social Security. That the draft Social Security Benefits Up-rating Order 2011, which was laid before this House on 3 February, be approved.","CD:2011-02-17:212"
"http://data.parliament.uk/resources/104834","2011-02-16","That the draft Immigration and Nationality (Fees) Order 2011, which was laid before this House on 24 January, be approved","CD:2011-02-16:207"
"http://data.parliament.uk/resources/104835","2011-02-16","Terrorist Finance Tracking Program;  House takes note of  agreement between the EU and USA on transfer of financial data agrees this is an extremely important tool in  counter-terrorism with appropriate balance  counter-terrorism and data protection","CD:2011-02-16:208"
"http://data.parliament.uk/resources/104836","2011-02-16","Motion: Govt wrong to cancel Future Jobs Fund; slowed  growth, raised youth unemployment, highest graduate unemployment; urgent action  required ; independent assessment of guarantee  of work in Programme to reduce youth unemployment and limit welfar","CD:2011-02-16:209"
"http://data.parliament.uk/resources/104837","2011-02-16","Motion House supports  defining  Military Covenant in law to fulfil Prime Minister’s pledge;","CD:2011-02-16:210"
"http://data.parliament.uk/resources/104838","2011-02-16","Parliamentary Voting System and Constituencies Bill: Consideration of Lords Message This House insists on its disagreement with the Lords in their Amendments 1 and 8 but proposes Amendment (a) in lieu(Question already proposed (Standing Order No. 83G","CD:2011-02-16:211"
"http://data.parliament.uk/resources/104828","2011-02-15","Parliamentary Voting System and Constituencies Bill (Programme) (No. 5) Motion made and Question put (Standing Order No. 83A(7)), That the provisions shall apply to the Bill for the purpose of supplementing the Order of 6 September 2010","CD:2011-02-15:201"
"http://data.parliament.uk/resources/104829","2011-02-15","Parliamentary Voting System and Constituencies Bill: Consideration of Lords Amendments That this House disagrees with the Lords in their Amendment 16 (Question already proposed from the Chair (Standing Order No. 83F(2))","CD:2011-02-15:202"
